50996056.png,214.6,826.5,324.4,933.6,0.387,
50995789.png,1012.9,610.9,1048.3,647.5,0.647,
50995789.png,1016.7,626.4,1035.4,645.6,0.383,
20588046.png,1013.6,1095.5,1132.7,1201.6,0.434,
20588046.png,962.8,1050.5,1203.6,1240.5,0.350,
22670094.png,1186.2,441.4,1368.7,645.6,0.442,
20588510.png,685.4,1214.5,799.7,1311.6,0.365,
20586986.png,51.3,952.1,196.0,1072.8,0.354,
51070197.png,1136.7,955.6,1241.7,1052.0,0.533,
50998322.png,1190.9,120.8,1290.2,215.0,0.337,
50998322.png,1020.4,1078.3,1125.0,1165.0,0.334,
22670147.png,1044.5,506.8,1173.1,620.4,0.433,
22670278.png,952.2,542.3,1063.9,659.7,0.398,
24055445.png,13.9,1064.9,109.6,1165.0,0.575,
50999008.png,1151.9,594.7,1260.3,713.6,0.536,
24055203.png,1.0,592.8,460.9,1110.9,0.605,
24055203.png,4.9,848.6,270.5,1083.0,0.532,
24055203.png,410.0,1085.2,515.1,1183.8,0.424,
24055203.png,254.7,828.6,565.8,1218.7,0.379,
53586751.png,1293.2,344.8,1385.0,468.5,0.356,
20586934.png,47.1,814.6,161.2,928.2,0.571,
20586934.png,104.2,443.2,143.6,486.3,0.348,
22579916.png,368.2,803.4,482.4,899.0,0.512,
22579916.png,143.8,1229.2,185.9,1268.0,0.479,
22579916.png,405.7,826.5,455.1,879.0,0.453,
20587664.png,1018.5,348.7,1145.9,467.6,0.592,
22580098.png,332.8,1162.9,451.2,1269.3,0.415,
22614127.png,849.4,727.4,977.4,867.0,0.329,
50999459.png,382.6,680.6,515.7,824.3,0.526,
24055600.png,1045.4,1082.6,1151.7,1178.4,0.489,
22614379.png,106.0,1306.7,288.0,1475.9,0.330,
22613650.png,2.6,585.4,258.1,808.6,0.487,
50993616.png,155.3,1042.2,706.6,1351.6,0.360,
24055654.png,970.5,893.7,1111.4,999.6,0.584,
24055654.png,1075.3,956.1,1100.6,981.1,0.421,
24055654.png,916.0,800.1,1169.8,1014.2,0.394,
24055654.png,1184.2,699.5,1296.0,802.1,0.344,
24065761.png,1309.3,436.6,1353.4,487.7,0.875,
24065761.png,1293.4,398.2,1385.0,504.0,0.727,
22579870.png,136.7,818.6,265.6,920.3,0.510,
24055149.png,144.4,681.2,380.3,916.7,0.690,
24055149.png,67.9,588.4,633.2,961.9,0.511,
50994895.png,1035.9,669.5,1144.3,784.2,0.469,
20588216.png,42.3,762.5,151.2,873.8,0.395,
50996137.png,1122.7,519.4,1223.3,629.0,0.538,
50997304.png,737.4,641.3,1104.6,1000.8,0.474,
50997304.png,754.5,845.8,808.3,899.9,0.349,
22579730.png,1081.2,444.4,1130.3,501.4,0.757,
22579730.png,1056.2,429.7,1154.1,530.6,0.665,
22579730.png,842.2,428.8,1184.8,711.8,0.596,
22579730.png,898.4,495.6,1037.9,645.3,0.487,
30011507.png,48.1,1082.0,140.5,1189.1,0.472,
50994841.png,884.1,719.3,1015.2,833.2,0.727,
50994841.png,899.5,612.1,1078.8,861.9,0.605,
50998580.png,361.5,552.7,392.2,580.2,0.428,
22670511.png,103.3,792.0,438.7,1187.9,0.690,
22670511.png,159.3,487.3,423.7,789.9,0.531,
51049543.png,1269.2,900.5,1302.8,938.5,0.495,
50999432.png,420.9,751.8,552.2,885.3,0.434,
20588072.png,37.8,673.2,135.0,767.7,0.338,
53586960.png,159.4,724.5,412.4,880.1,0.354,
20586960.png,901.3,869.7,941.9,911.8,0.334,
50994814.png,280.4,1065.5,384.3,1163.0,0.360,
50997250.png,669.2,1003.7,766.4,1119.5,0.365,
50997250.png,922.2,1075.5,964.7,1122.6,0.338,
53582656.png,2.6,738.9,462.5,1185.1,0.561,
53582656.png,26.7,936.8,283.9,1146.7,0.407,
53582656.png,1.8,785.0,90.0,914.3,0.347,
51049489.png,993.6,587.1,1025.6,618.6,0.563,
51049489.png,1008.9,600.5,1028.0,620.4,0.410,
51049489.png,986.5,598.5,1008.8,621.0,0.366,
50997277.png,226.5,924.0,329.6,1040.7,0.400,
50997277.png,319.2,1114.7,419.8,1228.6,0.346,
50997277.png,261.8,975.9,303.3,1023.4,0.343,
22427864.png,32.9,482.0,134.4,573.3,0.349,
53581460.png,1094.9,356.2,1219.8,454.2,0.356,
53581460.png,963.5,417.9,1056.1,517.9,0.346,
53587014.png,130.2,1008.8,277.1,1129.6,0.434,
22670488.png,906.2,559.5,1026.2,683.2,0.386,
22678856.png,275.2,1005.7,584.8,1322.7,0.483,
22670442.png,1204.9,237.0,1303.0,330.3,0.346,
20587612.png,1185.0,240.1,1252.3,311.0,0.600,
20587612.png,1139.1,224.0,1293.0,344.5,0.395,
20587492.png,962.2,369.9,1241.3,786.0,0.519,
20587492.png,1265.2,689.0,1300.9,728.4,0.483,
20587492.png,1101.8,649.7,1207.4,757.3,0.354,
24065407.png,859.4,787.0,1181.1,1047.2,0.454,
24065251.png,272.7,424.1,472.3,658.4,0.637,
22580419.png,22.1,37.6,49.7,67.5,0.342,
24065461.png,1007.4,739.6,1321.7,1143.2,0.395,
22679036.png,359.1,917.4,380.8,938.3,0.358,
27829134.png,1066.1,827.0,1258.5,1052.4,0.583,
24065289.png,164.0,714.3,320.9,972.0,0.585,
22613822.png,939.2,376.2,1192.1,780.6,0.601,
22614266.png,190.4,685.7,312.1,799.0,0.408,
22614266.png,164.7,658.9,402.2,854.2,0.373,
20587080.png,1002.2,997.2,1107.3,1096.8,0.558,
20587080.png,997.1,1029.1,1040.2,1076.5,0.535,
20588190.png,36.6,426.8,150.6,540.8,0.527,
20587994.png,978.6,935.8,1148.8,1157.6,0.481,
53582683.png,2.1,765.2,466.2,1045.0,0.393,
50997107.png,752.9,681.7,1018.7,885.7,0.372,
20587544.png,1040.3,439.4,1307.0,810.3,0.525,
50996972.png,1049.2,765.9,1161.9,875.1,0.589,
50996972.png,896.1,719.2,1158.4,909.7,0.425,
27829188.png,942.2,713.0,1136.3,947.4,0.579,
27829188.png,772.2,618.1,1260.3,948.5,0.350,
30011824.png,67.7,340.3,169.1,453.4,0.661,
30011824.png,25.7,283.3,226.8,499.6,0.417,
24055725.png,424.6,1068.3,618.7,1270.5,0.519,
24055725.png,536.5,883.4,586.1,933.9,0.474,
24055725.png,269.8,931.0,644.7,1258.5,0.403,
24055725.png,329.7,660.0,621.0,1066.7,0.388,
24055725.png,475.5,855.1,606.8,960.1,0.358,
22580654.png,1041.5,690.0,1383.1,967.8,0.381,
53587427.png,410.6,1006.1,519.6,1107.4,0.354,
24055806.png,841.2,669.5,934.6,770.5,0.553,
24055806.png,828.8,580.6,981.7,867.9,0.429,
24055806.png,749.3,657.9,1292.0,978.7,0.375,
24055806.png,1234.2,434.2,1269.1,471.9,0.349,
24058686.png,280.6,1128.0,383.4,1233.4,0.389,
24058686.png,258.7,1056.3,422.3,1282.2,0.354,
20587518.png,1.0,614.0,192.4,1009.7,0.506,
20587518.png,167.7,807.1,213.0,853.2,0.417,
20587518.png,1.1,687.0,104.5,886.2,0.364,
20587518.png,1.3,541.7,171.2,757.5,0.333,
20587518.png,186.1,822.2,208.2,844.5,0.328,
22427751.png,294.9,492.4,399.4,593.4,0.539,
24055355.png,265.0,580.8,432.3,733.9,0.534,
24055355.png,186.6,449.9,545.6,762.6,0.331,
22613770.png,1031.9,462.1,1231.0,675.2,0.599,
22613770.png,891.6,394.7,1320.4,744.1,0.419,
22613770.png,933.5,471.2,1086.2,713.0,0.386,
