22580393.png,1000.6,645.7,1219.6,882.3,0.070,
22580393.png,1103.2,778.1,1166.4,835.2,0.056,
22580393.png,802.4,601.9,1292.8,972.3,0.052,
30011674.png,269.3,470.7,479.3,675.1,0.303,
22670324.png,805.3,630.0,908.8,765.0,0.749,
22670324.png,785.2,570.4,978.7,828.0,0.210,
22670324.png,1168.8,1059.1,1224.0,1107.3,0.094,
22670324.png,716.4,997.9,831.3,1119.3,0.084,
30011553.png,212.3,820.7,299.9,925.3,0.099,
30011553.png,53.0,890.8,158.8,1001.5,0.085,
22580576.png,440.3,1112.5,492.9,1160.4,0.235,
22580576.png,361.3,1043.7,552.7,1217.6,0.170,
22580576.png,36.5,1139.7,240.4,1326.9,0.092,
22580576.png,392.2,723.5,586.2,944.8,0.086,
22580576.png,69.8,413.0,552.7,734.8,0.072,
22580576.png,121.5,1175.1,182.0,1239.7,0.071,
22580576.png,334.1,607.9,531.4,827.4,0.070,
22580576.png,493.6,792.7,530.1,837.9,0.068,
22580576.png,240.5,424.9,344.9,532.3,0.065,
22580706.png,885.8,1179.5,1385.0,1592.9,0.892,
22580706.png,896.4,1270.7,1120.0,1509.0,0.637,
22580706.png,1206.7,669.6,1366.3,840.8,0.554,
22580706.png,1124.5,1213.8,1353.4,1446.0,0.285,
22580706.png,1004.8,1289.1,1264.8,1520.6,0.085,
22580706.png,789.1,1264.3,991.2,1497.2,0.079,
22580706.png,822.3,1314.5,927.7,1443.7,0.074,
53580979.png,288.9,856.5,396.0,967.5,0.250,
53580979.png,239.0,573.8,481.7,810.6,0.111,
50993670.png,434.9,904.3,550.4,1033.7,0.530,
50993670.png,295.3,805.5,590.9,1113.0,0.398,
50993670.png,320.1,537.4,424.2,627.1,0.124,
50998607.png,837.9,780.5,1140.2,1189.0,0.097,
50997026.png,1042.8,532.6,1337.2,914.3,0.461,
50997026.png,1122.7,667.4,1305.0,841.3,0.259,
50997026.png,1225.6,804.6,1273.0,845.9,0.135,
50997026.png,1110.0,594.1,1240.9,707.1,0.122,
50997026.png,1219.3,765.3,1291.7,862.4,0.114,
20587690.png,6.8,1147.2,131.0,1244.8,0.091,
20587466.png,37.3,634.1,159.0,749.1,0.645,
20587466.png,1.3,1087.9,144.8,1190.1,0.468,
20587466.png,7.4,579.3,228.1,792.5,0.395,
20587466.png,10.1,1103.6,61.3,1169.5,0.354,
20587466.png,11.5,468.0,59.9,544.7,0.181,
20587466.png,174.9,633.4,220.8,677.3,0.169,
20587466.png,138.6,572.9,336.3,785.8,0.086,
20587466.png,148.7,603.2,258.0,709.2,0.068,
51049053.png,395.7,585.3,605.1,770.1,0.599,
51049053.png,176.4,919.0,377.6,1095.9,0.348,
51049053.png,250.5,974.2,357.0,1067.4,0.229,
51049053.png,444.0,638.7,538.9,734.8,0.067,
50999273.png,871.2,859.0,1198.0,1235.1,0.078,
24065707.png,1224.2,608.4,1325.7,725.7,0.876,
24065707.png,1163.0,548.3,1367.2,787.2,0.209,
22613702.png,138.1,548.5,437.6,795.1,0.954,
22613702.png,220.7,630.4,380.6,761.4,0.151,
30318067.png,246.3,536.5,449.4,770.9,0.670,
30318067.png,278.2,570.8,400.1,682.8,0.668,
30318067.png,210.8,565.4,670.7,857.9,0.082,
30318067.png,455.6,971.3,655.8,1216.0,0.073,
30318067.png,275.8,576.2,330.7,623.7,0.066,
53582764.png,956.0,995.4,1037.9,1063.7,0.118,
50993841.png,176.0,432.9,311.5,554.2,0.805,
50993841.png,29.6,644.6,116.9,735.8,0.695,
50993841.png,331.2,933.7,446.5,1060.8,0.371,
50993841.png,266.5,902.5,495.0,1121.9,0.268,
50993841.png,354.5,596.9,483.2,692.1,0.261,
50993841.png,306.4,1045.8,472.6,1265.2,0.226,
50993841.png,131.7,345.2,341.5,623.0,0.218,
50993841.png,90.4,533.5,169.7,617.4,0.179,
50993841.png,267.2,1139.1,312.6,1197.1,0.092,
50993841.png,230.0,631.7,280.2,700.4,0.082,
50993841.png,352.9,1152.3,414.4,1215.9,0.077,
24065860.png,733.6,1159.9,873.5,1295.1,0.479,
24065860.png,660.7,526.9,1162.8,838.4,0.196,
24065860.png,653.4,601.1,860.2,809.6,0.159,
24065860.png,822.8,626.4,1042.7,847.7,0.145,
24065860.png,1137.2,283.2,1249.2,404.0,0.095,
24065860.png,602.6,982.5,971.1,1351.3,0.078,
24065860.png,1035.6,984.0,1210.0,1168.6,0.071,
24065860.png,1059.4,605.8,1113.3,660.8,0.070,
24065860.png,675.8,443.5,833.4,623.9,0.061,
24065860.png,923.9,742.4,986.1,808.7,0.058,
50993868.png,859.6,431.3,1097.9,648.2,0.338,
50993868.png,968.7,614.8,1067.0,719.7,0.297,
50993868.png,661.7,435.0,763.7,546.4,0.258,
50993868.png,786.9,1143.8,948.1,1333.0,0.217,
50993868.png,663.3,263.4,1023.3,656.1,0.186,
50993868.png,884.5,1009.6,1002.4,1132.8,0.139,
50993868.png,933.1,522.1,1058.8,628.7,0.095,
50993868.png,641.6,1008.5,880.4,1191.6,0.083,
50993868.png,732.5,884.3,770.7,918.9,0.067,
50993868.png,845.7,214.8,1138.2,394.0,0.067,
50993868.png,732.9,463.5,946.2,682.3,0.064,
50993868.png,991.0,654.3,1038.9,694.7,0.056,
50994300.png,1038.9,868.0,1140.5,994.6,0.112,
50997678.png,955.7,775.3,1036.6,868.8,0.440,
50997678.png,970.5,801.9,1016.3,847.2,0.385,
50996736.png,1057.6,344.9,1310.6,563.2,0.325,
50996736.png,1020.2,976.9,1067.6,1019.3,0.259,
50996736.png,1348.3,1193.4,1385.0,1241.8,0.195,
50996736.png,807.3,649.1,1295.4,936.6,0.153,
50996736.png,1035.5,995.0,1078.5,1036.8,0.078,
50996736.png,1002.6,956.2,1096.4,1049.7,0.076,
50996736.png,1153.0,680.3,1256.8,805.8,0.068,
50996736.png,1195.9,393.8,1335.1,521.1,0.065,
50996736.png,1085.1,1131.1,1147.0,1184.3,0.062,
50996827.png,798.3,818.8,926.4,921.1,0.089,
53580858.png,48.5,698.3,203.0,834.8,0.899,
53580858.png,75.2,737.4,151.4,800.8,0.287,
53580858.png,8.0,576.7,261.6,891.3,0.158,
22579754.png,182.6,478.0,425.4,666.1,0.656,
22579754.png,250.1,527.6,375.4,633.1,0.281,
22579754.png,451.4,639.8,556.8,746.9,0.097,
22670809.png,1256.0,1049.7,1371.9,1172.3,0.718,
22670809.png,1199.5,967.6,1385.0,1280.0,0.097,
22670809.png,1001.4,953.7,1103.5,1075.9,0.064,
20587054.png,1126.0,435.0,1306.4,654.2,0.567,
20587054.png,987.6,592.2,1108.4,691.8,0.475,
20587054.png,983.4,534.9,1239.3,712.1,0.189,
20587054.png,1196.1,474.5,1280.1,581.1,0.180,
20587054.png,1057.0,595.5,1109.2,648.7,0.143,
20587054.png,1069.4,610.0,1096.8,633.2,0.096,
20587054.png,1009.8,608.4,1059.7,658.6,0.079,
20587054.png,683.6,697.5,911.2,946.3,0.066,
20587054.png,1044.9,585.2,1174.1,678.4,0.061,
20587054.png,970.6,890.9,1085.6,992.0,0.052,
50995963.png,198.4,660.2,521.2,1058.8,0.068,
50995963.png,323.7,785.0,466.0,891.6,0.059,
53581264.png,1054.7,511.1,1101.3,558.2,0.161,
53581264.png,844.4,485.4,1119.4,686.6,0.102,
53581264.png,760.3,684.9,861.7,821.7,0.095,
53581264.png,1016.4,492.2,1126.8,590.6,0.077,
53581264.png,1002.0,350.6,1258.9,577.0,0.053,
50999094.png,22.2,548.4,379.3,881.6,0.130,
50999094.png,90.9,395.7,326.1,632.5,0.089,
50999094.png,204.5,763.7,352.9,862.8,0.072,
50999094.png,162.3,702.1,451.7,901.7,0.056,
20588334.png,8.1,1056.6,189.0,1253.2,0.568,
20588334.png,171.1,558.3,368.3,792.7,0.229,
20588334.png,8.4,604.7,470.7,931.4,0.087,
20588334.png,252.2,818.0,391.5,920.9,0.081,
20588334.png,82.5,768.1,211.9,877.8,0.054,
20588334.png,271.2,630.2,378.7,761.8,0.054,
24055176.png,788.4,911.5,934.0,1019.2,0.676,
24055176.png,799.2,684.9,1221.1,1076.5,0.626,
24055176.png,1060.2,886.9,1170.6,988.3,0.374,
24055176.png,945.8,768.7,1078.9,902.0,0.354,
24055176.png,799.9,895.9,1067.2,1089.9,0.229,
24055176.png,821.9,919.0,883.7,983.0,0.223,
24055176.png,928.6,621.0,984.2,678.3,0.185,
24055176.png,882.8,481.0,1096.4,703.7,0.184,
24055176.png,910.8,610.1,1021.8,713.0,0.095,
24055176.png,847.5,1083.3,1015.1,1181.6,0.085,
24055176.png,877.8,981.4,920.5,1021.6,0.060,
24058738.png,255.1,952.3,365.4,1047.0,0.716,
24058738.png,287.8,973.6,337.4,1015.1,0.375,
24058738.png,198.2,907.5,404.7,1098.4,0.323,
24058738.png,192.6,946.6,237.1,984.7,0.083,
50999175.png,854.8,574.1,1155.9,1019.4,0.186,
50999175.png,929.1,752.2,1060.5,864.0,0.057,
24065434.png,320.3,966.7,420.7,1055.8,0.147,
24065434.png,346.5,985.9,399.2,1030.3,0.123,
24065434.png,452.4,877.8,555.8,986.1,0.080,
24055779.png,311.6,794.8,633.1,1239.3,0.722,
24055779.png,395.8,663.2,521.3,807.5,0.391,
24055779.png,366.6,1146.7,411.4,1186.4,0.287,
24055779.png,184.3,1008.6,395.7,1224.2,0.287,
24055779.png,367.7,1100.6,454.0,1191.5,0.272,
24055779.png,482.4,1055.5,540.1,1118.5,0.214,
24055779.png,475.2,952.6,578.4,1118.4,0.171,
24055779.png,79.1,499.3,614.5,843.9,0.159,
24055779.png,345.0,590.3,563.1,872.7,0.107,
24055779.png,380.2,911.5,524.4,1032.2,0.102,
24055779.png,537.1,720.9,579.0,794.0,0.099,
24055779.png,332.5,1040.9,523.8,1280.2,0.092,
24055779.png,294.0,545.5,335.5,591.3,0.086,
24055779.png,334.8,845.2,371.8,876.6,0.082,
24055779.png,468.8,606.8,527.2,674.4,0.065,
24055779.png,444.0,567.1,548.1,697.0,0.052,
50997434.png,450.0,559.1,679.3,742.6,0.289,
50997434.png,405.3,447.2,537.7,581.6,0.140,
50997434.png,542.8,595.8,644.4,699.3,0.092,
50997434.png,309.7,442.3,699.9,803.9,0.061,
50997434.png,63.0,699.0,282.0,924.2,0.060,
50997434.png,528.2,1374.5,568.4,1405.6,0.058,
22614074.png,822.9,621.8,977.8,806.1,0.849,
22614074.png,755.2,544.8,1048.0,876.4,0.549,
22614074.png,662.3,389.1,779.5,512.2,0.262,
22614074.png,560.5,643.5,671.1,770.0,0.238,
50993697.png,8.1,613.6,396.4,921.9,0.173,
50993697.png,212.8,754.0,431.0,980.7,0.119,
50993697.png,145.0,634.4,271.8,744.2,0.053,
24065557.png,755.9,1034.7,953.8,1220.3,0.079,
50998634.png,68.6,542.6,302.5,756.7,0.689,
50998634.png,135.2,604.7,264.0,714.5,0.373,
50998634.png,292.9,620.5,415.6,755.6,0.069,
53582567.png,861.3,856.5,959.6,1005.7,0.118,
53582567.png,989.3,502.9,1156.8,662.5,0.081,
53582567.png,1043.2,848.7,1149.0,969.9,0.052,
24055752.png,671.7,1076.9,929.8,1253.0,0.664,
24055752.png,842.9,581.4,964.9,724.9,0.647,
24055752.png,596.0,796.2,784.9,1031.0,0.546,
24055752.png,633.6,838.9,731.4,971.6,0.533,
24055752.png,699.0,439.7,1014.4,867.1,0.426,
24055752.png,769.1,1109.0,890.0,1212.9,0.359,
24055752.png,695.7,628.2,752.8,735.4,0.118,
24055752.png,1013.4,479.9,1117.1,580.0,0.104,
24055752.png,975.0,723.9,1176.7,907.5,0.101,
24055752.png,1170.6,954.4,1222.4,1008.7,0.070,
50993976.png,998.0,678.4,1103.7,768.0,0.709,
50993976.png,901.2,285.0,1136.6,473.2,0.258,
50993976.png,932.3,498.6,1132.9,734.2,0.244,
50993976.png,1024.2,709.3,1076.5,750.8,0.186,
50993976.png,616.4,974.4,785.6,1171.3,0.182,
50993976.png,773.8,249.5,1289.9,568.8,0.163,
50993976.png,665.7,408.5,859.7,632.1,0.122,
50993976.png,736.0,418.7,1209.6,794.1,0.115,
50993976.png,628.9,770.4,999.5,1148.6,0.097,
50993976.png,746.5,481.4,968.9,710.6,0.095,
50993976.png,962.2,562.2,1051.3,663.9,0.052,
50993976.png,949.2,639.4,1149.8,829.0,0.052,
24055274.png,135.4,628.4,433.5,868.9,0.961,
24055274.png,190.2,692.0,327.4,833.9,0.537,
24055274.png,461.8,999.2,581.9,1103.5,0.355,
53581060.png,894.3,930.2,948.1,981.9,0.383,
53581060.png,1004.0,638.6,1112.7,764.5,0.245,
53581060.png,875.8,900.1,971.9,1009.2,0.206,
53581060.png,967.1,541.4,1180.7,786.0,0.096,
50996945.png,296.1,631.5,396.6,735.9,0.062,
22580038.png,317.6,878.1,551.6,1109.6,0.910,
22580038.png,447.7,789.8,586.3,890.4,0.665,
22580038.png,360.1,921.5,472.8,1051.4,0.488,
22580038.png,213.1,543.7,421.1,742.3,0.132,
22580038.png,384.2,455.5,575.6,680.4,0.079,
22580038.png,360.4,932.7,416.1,1009.3,0.056,
22580038.png,502.7,799.6,566.4,862.6,0.055,
53586388.png,819.6,774.4,864.0,815.6,0.056,
53586388.png,628.5,737.4,1053.3,956.9,0.051,
51049080.png,806.2,534.9,957.7,629.3,0.672,
51049080.png,761.0,484.6,1032.8,708.9,0.185,
51049080.png,857.3,546.5,925.9,607.1,0.099,
22427840.png,1022.0,422.7,1252.2,682.3,0.956,
22427840.png,1196.1,346.2,1269.1,415.3,0.352,
22427840.png,1158.9,1078.7,1276.3,1171.7,0.258,
22427840.png,1044.3,509.5,1180.1,635.2,0.179,
22427840.png,1009.3,928.4,1124.5,1046.4,0.134,
22427840.png,1126.8,488.4,1237.4,646.1,0.133,
22427840.png,1156.7,305.2,1287.5,452.0,0.074,
22427840.png,1079.3,555.8,1146.1,620.0,0.061,
51049462.png,154.7,625.5,649.6,937.2,0.207,
51049462.png,326.1,773.7,380.4,835.0,0.197,
51049462.png,219.0,672.1,303.1,774.8,0.186,
51049462.png,194.1,613.3,373.4,835.4,0.093,
51049462.png,385.0,691.1,593.8,887.7,0.071,
51049462.png,304.8,746.9,407.2,864.6,0.055,
53581914.png,3.0,424.6,85.0,501.0,0.065,
53581914.png,3.0,405.7,205.3,602.5,0.063,
51048918.png,743.2,741.7,854.2,866.5,0.191,
51048918.png,711.6,623.7,761.4,675.8,0.051,
22580068.png,825.9,789.9,989.1,992.1,0.755,
22580068.png,749.9,704.0,1072.7,1054.3,0.577,
22580068.png,859.5,842.0,947.7,946.1,0.149,
22580068.png,900.5,1154.0,1033.4,1235.6,0.140,
22580068.png,814.2,977.6,865.0,1031.5,0.135,
22580068.png,860.0,1098.2,1131.3,1234.4,0.065,
22580068.png,777.9,944.5,876.5,1060.2,0.056,
22614097.png,438.1,806.9,515.2,897.0,0.090,
22614097.png,765.1,538.8,812.7,590.8,0.071,
22614097.png,382.9,765.9,563.8,948.6,0.066,
22670347.png,500.0,943.8,584.0,1042.3,0.086,
22670347.png,143.7,831.5,434.5,978.5,0.075,
22580492.png,1042.8,189.5,1288.2,406.6,0.111,
22580492.png,914.4,407.9,1023.2,529.3,0.095,
22580492.png,842.6,889.4,939.0,993.4,0.083,
22580492.png,978.7,911.5,1109.0,1015.7,0.057,
50993922.png,516.7,1017.2,628.2,1136.7,0.427,
50993922.png,906.5,1088.8,995.6,1156.0,0.382,
50993922.png,426.9,950.8,668.0,1182.7,0.259,
50993922.png,515.2,768.1,753.8,993.7,0.236,
50993922.png,505.8,951.3,538.4,990.1,0.225,
50993922.png,464.0,924.7,999.6,1262.9,0.204,
50993922.png,778.5,1129.8,867.6,1213.1,0.116,
50993922.png,978.6,585.1,1095.5,710.2,0.084,
50993922.png,400.3,750.0,906.6,1106.6,0.083,
50993922.png,785.9,1052.1,1008.9,1261.5,0.072,
50993922.png,718.6,956.8,834.5,1069.1,0.060,
50993922.png,515.4,1203.7,692.1,1401.4,0.059,
50993922.png,915.3,1093.8,958.4,1127.3,0.053,
22678646.png,35.0,785.5,234.4,992.7,0.223,
53587104.png,419.9,784.7,521.5,886.7,0.407,
53587104.png,450.1,796.1,502.2,847.9,0.133,
20588680.png,35.9,377.0,424.8,762.7,0.186,
22670465.png,101.2,338.9,301.0,592.2,0.940,
22670465.png,8.5,806.7,328.2,1304.1,0.926,
22670465.png,138.6,683.0,182.9,726.1,0.553,
22670465.png,119.9,642.1,225.6,752.5,0.509,
22670465.png,249.5,642.5,381.3,747.3,0.351,
22670465.png,317.6,660.8,370.7,723.8,0.331,
22670465.png,181.8,473.5,300.3,585.9,0.324,
22670465.png,122.2,615.3,325.0,858.0,0.220,
22670465.png,39.9,1133.9,158.4,1249.3,0.136,
22670465.png,239.6,507.6,284.0,552.2,0.125,
22670465.png,285.7,784.6,469.3,977.9,0.083,
22670465.png,334.8,860.4,438.6,957.7,0.081,
22670465.png,44.4,940.2,170.5,1064.5,0.075,
22670465.png,358.5,892.6,406.2,933.8,0.050,
53581860.png,283.2,853.1,399.9,987.9,0.191,
53581860.png,9.4,729.6,243.4,924.4,0.139,
53581860.png,14.7,801.3,424.5,1134.9,0.101,
53581860.png,7.4,772.0,107.7,896.9,0.070,
53581860.png,274.7,956.0,386.7,1078.7,0.062,
53581860.png,2.4,802.1,36.2,863.5,0.060,
53581860.png,2.5,1298.3,74.9,1428.8,0.054,
50996056.png,203.5,819.3,335.1,933.3,0.734,
50996056.png,133.4,788.9,420.4,982.6,0.258,
50996056.png,250.3,829.9,308.0,886.4,0.157,
50995789.png,1004.2,608.4,1059.3,661.7,0.542,
50995789.png,1137.0,731.5,1183.8,772.8,0.050,
20588046.png,977.7,1075.6,1180.4,1229.5,0.878,
20588046.png,894.4,994.3,1246.7,1301.6,0.318,
20588046.png,781.6,716.9,966.1,939.1,0.161,
20588046.png,807.2,763.9,904.9,855.4,0.060,
20588046.png,1029.0,1130.4,1115.0,1207.4,0.053,
50994868.png,76.9,744.9,177.4,888.1,0.274,
50994868.png,219.5,1187.2,408.7,1372.2,0.191,
50994868.png,289.8,1230.7,371.9,1333.8,0.116,
50994868.png,34.4,691.8,239.1,928.2,0.084,
50994868.png,6.8,473.8,156.3,722.0,0.067,
22614150.png,669.6,763.7,725.2,826.1,0.293,
22614150.png,543.2,831.6,603.3,889.1,0.256,
22614150.png,805.2,750.3,878.7,849.4,0.237,
22614150.png,519.7,805.9,636.7,910.7,0.159,
22614150.png,413.2,900.5,646.6,1093.3,0.072,
22614150.png,644.5,721.2,748.6,846.1,0.064,
22614150.png,729.7,701.4,915.8,888.7,0.056,
22678495.png,748.8,882.9,824.9,973.8,0.685,
